Purchase Order,Vendor,Receipt ID,Vendor Invoice ID,Item,Unit,SKU,Barcode,Vendor Item ID,Date,Cost/Unit,Total Quantity,Total Cost,Shipping&Handling,Taxes,Misc Costs,Total Costs,Correction ID,Delta,Remarks
924,Left Coast Naturals,805,10167362,"Unbleached White Flour, Organic",Bag,1-0000190,1E+11,7510,01/11/19,31.24,1,31.24,,,,,,,
924,Left Coast Naturals,805,10167362,"Coconut, Shredded Organic",Bag,1-0000189,1E+11,4012,01/11/19,79.5,1,79.5,,,,,,,
924,Left Coast Naturals,805,10167362,"10 Bean Blend, Heirloom Organic",Bag,1-0000208,1E+11,2028,01/11/19,108.75,1,108.75,,,,,,,
924,Left Coast Naturals,805,10167362,"Raisins, Thompson Organic",Bag,1-0000250,1E+11,4008,01/11/19,104.7,1,104.7,,,,,,,
924,Left Coast Naturals,805,10167362,"Sunflower Seeds, Hulled Raw Organic",Bag,1-0000273,1E+11,3006,01/11/19,80.5,1,80.5,,,,,,,
924,Left Coast Naturals,805,10167362,"Cashews, Roasted Salted Organic",Bag,1-0000259,1E+11,6009,01/11/19,362.75,1,362.75,,,,,,,
924,Left Coast Naturals,805,10167362,"Oats, Rolled Regular Organic",Bag,1-0000220,1E+11,7009,01/11/19,31.5,1,31.5,,,,,,,
924,Left Coast Naturals,805,10167362,"Quinoa, White Organic",Bag,1-0000217,1E+11,5001,01/11/19,52.75,1,52.75,,,,,,,
925,Horizon Distributors,,,,,,,,01/07/19,,10,470.72,0,0,0,0,,,
925,Horizon Distributors,806,671761,,,,,,01/11/19,,8,455.49,,,,,,,
925,Horizon Distributors,806,671761,"Penne, Brown Rice Organic - Tinkyada",Bag,1-0000281,1E+11,30039,01/11/19,35.4,2,70.8,,,,,,,
925,Horizon Distributors,806,671761,"Soba, Organic",Container,1-0000285,1E+11,30150,01/11/19,69.13,1,69.13,,,,,,,
925,Horizon Distributors,806,671761,Pure White Honey,Container,1E+11,1E+11,44010,01/11/19,116.66,1,116.66,,,,,,,
925,Horizon Distributors,806,671761,"Cheese, Cheddar, Medium Organic - L'Ancêtre",,1-0000138,1E+11,50057,01/11/19,54.29,1,54.29,,,,,,,
925,Horizon Distributors,806,671761,"Cheese, Cheddar, Old Organic - L'Ancêtre",KG,1-0000575,1E+11,50058,01/11/19,60.43,1,60.43,,,,,,,
925,Horizon Distributors,806,671761,"Cheese, Mozzarella, Partly Skimmed Organic - L'Ancêtre",Block,1-0000143,1E+11,50059,01/11/19,56.47,1,56.47,,,,,,,
925,Horizon Distributors,806,671761,"Whole Wheat Pastry Flour, Organic",Bag,1-0000196,1E+11,20049,01/11/19,27.71,1,27.71,,,,,,,
926,The Workshop Vegetarian Cafe,,,,,,,,01/07/19,,30,162.45,0,0,0,0,,,
927,Lita's Mexican Foods,,,,,,,,01/07/19,,1,300,0,0,0,0,,,
927,Lita's Mexican Foods,864,1143,,,,,,01/29/19,,1,300,,,,,,,
927,Lita's Mexican Foods,864,1143,"Tortillas, White - Lita's Mexican Foods",Container,1-0000127,1E+11,,01/29/19,300,0.5,150,,,,,,,
927,Lita's Mexican Foods,864,1143,"Tortillas, Whole Wheat - Lita's Mexican Foods",Container,1-0000128,1E+11,,01/29/19,300,0.5,150,,,,,,,
928,Nelson Naturals,,,,,,,,01/07/19,,111,833.62,0,41.68,0,41.68,,,
928,Nelson Naturals,932,1496,,,,,,02/04/19,,111,835.62,,,,,,,
928,Nelson Naturals,932,1496,"Activated Charcoal Toothpaste, 60 mL (90g)- Nelson Naturals",,1-0000812,1E+11,,02/04/19,8.78,15,131.7,,,,,,,
928,Nelson Naturals,932,1496,"Cinnamon Toothpaste, 60 mL - Nelson Naturals",,1E+11,1E+11,,02/04/19,5.99,15,89.85,,,,,,,
928,Nelson Naturals,932,1496,"Fennel Toothpaste, 60 mL - Nelson Naturals",Unit,1-0000515,1E+11,,02/04/19,5.99,15,89.85,,,,,,,
928,Nelson Naturals,932,1496,"Kids Strawberry Banana Toothpaste, 60 mL - Nelson Naturals",Unit,1-0000513,1E+11,,02/04/19,5.99,8,47.92,,,,,,,
928,Nelson Naturals,932,1496,"Spearmint Toothpaste, 60 mL - Nelson Naturals",Unit,1-0000467,1E+11,,02/04/19,5.99,25,149.75,,,,,,,
928,Nelson Naturals,932,1496,"Moringa Toothpaste, 60 mL - Nelson Naturals",,1E+11,1E+11,,02/04/19,8.78,15,131.7,,,,,,,
928,Nelson Naturals,932,1496,"Citrus Spice Toothpaste, 60 mL - Nelson Naturals",Unit,1-0000514,1E+11,,02/04/19,5.99,15,89.85,,,,,,,
928,Nelson Naturals,932,1496,"Spearmint Toothpaste, Bulk - Nelson Naturals",Container,1-0000468,1E+11,,02/04/19,35,1,35,,,,,,,
928,Nelson Naturals,932,1496,"Citrus Spice Toothpaste, Bulk - Nelson Naturals",Container,1-0000517,1E+11,,02/04/19,35,1,35,,,,,,,
928,Nelson Naturals,932,1496,"Fennel Toothpaste, Bulk - Nelson Naturals",Container,1-0000516,1E+11,,02/04/19,35,1,35,,,,,,,
929,Artisan Bake Shoppe,,,,,,,,01/08/19,,123,99.12,0,0,0,0,,,
929,Artisan Bake Shoppe,803,NADA 010919,,,,,,01/11/19,,123,99.12,,,,,,,
929,Artisan Bake Shoppe,803,NADA 010919,German Rye - Artisan Bake Shoppe,Unit,1-0000730,1E+11,,01/11/19,2.92,4,11.68,,,,,,,
929,Artisan Bake Shoppe,803,NADA 010919,Multigrain- Artisan Bake Shoppe,Unit,1-0000766,1E+11,,01/11/19,3.36,4,13.44,,,,,,,
929,Artisan Bake Shoppe,803,NADA 010919,Cheesebuns - Artisan Bake Shoppe,Unit,1-0000125,1E+11,,01/11/19,0.6,20,12,,,,,,,
929,Artisan Bake Shoppe,803,NADA 010919,French Rolls - Artisan Bake Shoppe,Unit,1-0000121,1E+11,,01/11/19,0.49,20,9.8,,,,,,,
929,Artisan Bake Shoppe,803,NADA 010919,Spice Cookie - Artisan Bake Shoppe,Unit,1-0000728,1E+11,,01/11/19,0.696,25,17.4,,,,,,,
929,Artisan Bake Shoppe,803,NADA 010919,Spelt Chocolate Chunk Cookie - Artisan Bake Shoppe,Unit,1-0000560,1E+11,,01/11/19,0.696,50,34.8,,,,,,,
931,Caboo Paper Products Inc.,,,,,,,,01/09/19,,3,135,0,6.75,0,6.75,,,
931,Caboo Paper Products Inc.,1572,2158,,,,,,06/26/19,,3,135,,,,,,,
931,Caboo Paper Products Inc.,1572,2158,Bamboo Toilet Paper - Caboo,Case,1-0000534,1E+11,,06/26/19,45,3,135,,,,,,,
932,Abeego Wraps,,,,,,,,01/09/19,,16,1692,0,84.6,0,84.6,,,
932,Abeego Wraps,840,8164,,,,,,01/22/19,,16,1692,,,,,,,
932,Abeego Wraps,840,8164,Variety Wrap - Abeego,Case,1-0000800,1E+11,C100,01/22/19,108,8,864,,,,,,,
932,Abeego Wraps,840,8164,Giant Wrap - Abeego,Case,1-0000801,1E+11,C401,01/22/19,90,2,180,,,,,,,
932,Abeego Wraps,840,8164,Medium Wrap - Abeego,Case,1-0000803,1E+11,C502,01/22/19,108,2,216,,,,,,,
932,Abeego Wraps,840,8164,Large Wrap - Abeego,Case,1-0000804,1E+11,C503,01/22/19,108,4,432,,,,,,,
933,Dean's Milkman,,,,,,,,01/10/19,,63,196.12,0,0,0,0,,,
933,Dean's Milkman,822,Tam-10954,,,,,,01/15/19,,58,183.41,,,,,,,
933,Dean's Milkman,822,Tam-10954,"Homo Milk, Organic - Avalon",Bottle,1-0000147,1E+11,205,01/15/19,3.19,20,63.8,,,,,,,
933,Dean's Milkman,822,Tam-10954,"2% Milk, Organic - Avalon",Bottle,1-0000148,1E+11,202,01/15/19,3.04,15,45.6,,,,,,,
933,Dean's Milkman,822,Tam-10954,"1% Milk, Organic - Avalon",Bottle,1-0000145,1E+11,201,01/15/19,3.05,5,15.25,,,,,,,
933,Dean's Milkman,822,Tam-10954,"Skim Milk, Organic - Avalon",Bottle,1-0000151,1E+11,206,01/15/19,3.03,2,6.06,,,,,,,
933,Dean's Milkman,822,Tam-10954,"10% Cereal Cream, 1 L - Avalon",Unit,1-0001061,1E+11,,01/15/19,4.01,2,8.02,,,,,,,
933,Dean's Milkman,822,Tam-10954,"10% Cereal Cream, 500 ml - Avalon",Bottle,1-0000146,1E+11,207,01/15/19,3.08,8,24.64,,,,,,,
933,Dean's Milkman,822,Tam-10954,"36% Whipping Cream 500 ml, Organic - Avalon",Bottle,1-0000152,1E+11,209,01/15/19,4.07,3,12.21,,,,,,,
933,Dean's Milkman,822,Tam-10954,"Chocolate Milk 500 ml, Organic - Avalon",Bottle,1-0000727,1E+11,211,01/15/19,2.61,3,7.83,,,,,,,
934,Rehoboth Farm,,,,,,,,01/10/19,,4,262.5,0,0,0,0,,,
935,Rehoboth Farm,,,,,,,,01/10/19,,6,393.75,0,0,0,0,,,
936,East Van Roasters,,,,,,,,01/10/19,,30,484,0,0,0,0,,,
937,Left Coast Naturals,,,,,,,,01/10/19,,7,918.05,0,13.86,0,13.86,,,
937,Left Coast Naturals,820,10167619,,,,,,01/15/19,,5,591.15,,,,,,,
937,Left Coast Naturals,820,10167619,"Coconut Trail Clusters, Organic",Bag,1-0000503,1E+11,6034,01/15/19,92.4,1,92.4,,,,,,,
937,Left Coast Naturals,820,10167619,Wild Rice Sticks,Bag,1-0000496,1E+11,1007,01/15/19,59.85,1,59.85,,,,,,,
937,Left Coast Naturals,820,10167619,"Brazil Nuts, Organic",Bag,1-0000264,1E+11,6024,01/15/19,90.4,1,90.4,,,,,,,
937,Left Coast Naturals,820,10167619,"Cashews, Whole Raw Organic",Bag,1-0000265,1E+11,6008,01/15/19,285,1,285,,,,,,,
937,Left Coast Naturals,820,10167619,"Long Grain Brown Rice, Organic",Bag,1-0000210,1E+11,5010,01/15/19,63.5,1,63.5,,,,,,,
938,Artisan Bake Shoppe,,,,,,,,01/10/19,,58,59.92,0,0,0,0,,,
938,Artisan Bake Shoppe,821,NADA 011119,,,,,,01/15/19,,58,59.92,,,,,,,
938,Artisan Bake Shoppe,821,NADA 011119,Multigrain- Artisan Bake Shoppe,Unit,1-0000766,1E+11,,01/15/19,3.36,4,13.44,,,,,,,
938,Artisan Bake Shoppe,821,NADA 011119,German Rye - Artisan Bake Shoppe,Unit,1-0000730,1E+11,,01/15/19,2.92,4,11.68,,,,,,,
938,Artisan Bake Shoppe,821,NADA 011119,"Banana Pecan Cookie, Vegan - Artisan Bake Shoppe",Unit,1-0000655,1E+11,,01/15/19,0.696,50,34.8,,,,,,,
940,Rehoboth Farm,,,,,,,,01/10/19,,10,750,0,0,0,0,,,
940,Rehoboth Farm,817,1372,,,,,,01/15/19,,10,750,,,,,,,
940,Rehoboth Farm,817,1372,"Large Eggs, Single - Rehoboth Farm",Case,1-0000700,1E+11,,01/15/19,75,10,750,,,,,,,
941,Cedar Isle Farm,,,,,,,,01/10/19,,2,190,0,0,0,0,,,
941,Cedar Isle Farm,1624,190101,,,,,,06/27/19,,2,190,,,,,,,
941,Cedar Isle Farm,1624,190101,"Cold Rolled Oats, Organic - Cedar Isle Farm",Bag,1-0001053,1E+11,,06/27/19,95,1,95,,,,,,,
941,Cedar Isle Farm,1624,190101,"Steel Crimped Oats, Organic - Cedar Isle Farm",Bag,1-0001054,1E+11,,06/27/19,95,1,95,,,,,,,
942,Horizon Distributors,,,,,,,,01/10/19,,5,171.38,0,0,0,0,,,
943,Pocket Rag,,,,,,,,01/11/19,,3,144,0,0,0,0,,,
943,Pocket Rag,892,943,,,,,,02/04/19,,2,96,,,,,,,
943,Pocket Rag,892,943,"Pocket Rag, Organic Flannel",Box,1-0000326,1E+11,,02/04/19,48,1,48,,,,,,,
943,Pocket Rag,892,943,"Pocket Rag, Ferm",Case,1E+11,1E+11,,02/04/19,48,1,48,,,,,,,
944,Lakehouse Foods,,,,,,,,01/11/19,,4,110,0,5.5,0,5.5,,,
944,Lakehouse Foods,895,1044,,,,,,02/04/19,,4,110,,,,,,,
944,Lakehouse Foods,895,1044,"Crackers, Spelt & Sesame - Lakehouse Foods",KG,1-0000288,1E+11,,02/04/19,27.5,2,55,,,,,,,
944,Lakehouse Foods,895,1044,"Crackers, Vegan - Lakehouse Foods",KG,1E+11,1E+11,,02/04/19,27.5,2,55,,,,,,,
945,Nellie's All-Natural,,,,,,,,01/11/19,,4,402,0,20.1,0,20.1,,,
945,Nellie's All-Natural,1622,361,,,,,,06/27/19,,4,402,,,,,,,
945,Nellie's All-Natural,1622,361,Laundry Soda - Nellie's All-Natural,Bucket,1-0000477,1E+11,,06/27/19,87,2,174,,,,,,,
945,Nellie's All-Natural,1622,361,Dishwasher Powder - Nellie's All-Natural,Bucket,1-0000478,1E+11,,06/27/19,114,2,228,,,,,,,
948,Dental Lace Inc.,,,,,,,,01/14/19,,140,555.6,50.78,0,0,50.78,,,
948,Dental Lace Inc.,1609,623,,,,,,06/27/19,,140,555.6,,,,,,,
948,Dental Lace Inc.,1609,623,"Dental Floss, Container, Gray - Dental Lace",,1-0000053,1E+11,,06/27/19,4.39,90,395.1,,,,,,,
948,Dental Lace Inc.,1609,623,"Dental Floss, Refill - Dental Lace",,1-0000054,1E+11,,06/27/19,3.21,50,160.5,,,,,,,
949,Dickie's Ginger,,,,,,,,01/14/19,,2,130,0,6.5,0,6.5,,,
950,Artisan Bake Shoppe,,,,,,,,01/14/19,,58,59.92,0,0,0,0,,,
950,Artisan Bake Shoppe,826,NADA 011519,,,,,,01/15/19,,58,59.92,,,,,,,
950,Artisan Bake Shoppe,826,NADA 011519,Multigrain- Artisan Bake Shoppe,Unit,1-0000766,1E+11,,01/15/19,3.36,4,13.44,,,,,,,
950,Artisan Bake Shoppe,826,NADA 011519,German Rye - Artisan Bake Shoppe,Unit,1-0000730,1E+11,,01/15/19,2.92,4,11.68,,,,,,,
950,Artisan Bake Shoppe,826,NADA 011519,Spelt Chocolate Chunk Cookie - Artisan Bake Shoppe,Unit,1-0000560,1E+11,,01/15/19,0.696,50,34.8,,,,,,,
951,Brush Naked,,,,,,,,01/14/19,,215,667.85,0,33.39,0,33.39,,,
951,Brush Naked,854,192628,,,,,,01/24/19,,215,667.85,,,,,,,
951,Brush Naked,854,192628,"Adult Medium Toothbrush, Green - Brush Naked",Unit,1-0000898,1E+11,,01/24/19,2.99,15,44.85,,,,,,,
951,Brush Naked,854,192628,"Adult Medium Toothbrush, Naked - Brush Naked",Unit,1-0000464,1E+11,,01/24/19,2.99,15,44.85,,,,,,,
951,Brush Naked,854,192628,"Adult Medium Toothbrush, Pink - Brush Naked",Unit,1-0000897,1E+11,,01/24/19,2.99,15,44.85,,,,,,,
951,Brush Naked,854,192628,"Adult Medium Toothbrush, White - Brush Naked",,1-0000465,1E+11,,01/24/19,2.99,15,44.85,,,,,,,
951,Brush Naked,854,192628,Adult Soft Activated Charcoal Bristle Toothbrush - Brush Naked,Unit,1-0000733,1E+11,,01/24/19,3.49,50,174.5,,,,,,,
951,Brush Naked,854,192628,"Adult Soft Toothbrush, Green - Brush Naked",Unit,1-0000900,1E+11,,01/24/19,2.99,15,44.85,,,,,,,
951,Brush Naked,854,192628,"Adult Soft Toothbrush, Naked - Brush Naked",,1-0000483,1E+11,,01/24/19,2.99,15,44.85,,,,,,,
951,Brush Naked,854,192628,"Adult Soft Toothbrush, Pink - Brush Naked",Unit,1-0000899,1E+11,,01/24/19,2.99,15,44.85,,,,,,,
951,Brush Naked,854,192628,"Adult Soft Toothbrush, White - Brush Naked",Unit,1-0000734,1E+11,,01/24/19,2.99,15,44.85,,,,,,,
951,Brush Naked,854,192628,"Kids Soft Toothbrush, Green - Brush Naked",Unit,1-0000484,1E+11,,01/24/19,2.99,15,44.85,,,,,,,
951,Brush Naked,854,192628,"Kids Soft Toothbrush, Pink - Brush Naked",Unit,1-0000956,1E+11,,01/24/19,2.99,15,44.85,,,,,,,
951,Brush Naked,854,192628,"Kids Soft Toothbrush, White - Brush Naked",Unit,1-0000957,1E+11,,01/24/19,2.99,15,44.85,,,,,,,
952,BobAli Foods,,,,,,,,01/14/19,,5,77,0,0,0,0,,,
952,BobAli Foods,832,4587,,,,,,01/22/19,,5,77,,,,,,,
952,BobAli Foods,832,4587,"Hummus, Roasted Garlic & Truffle - BobAli Foods",KG,1-0000488,1E+11,,01/22/19,14,2,28,,,,,,,
952,BobAli Foods,832,4587,"Hummus, Yam & Chipotle - BobAli Foods",KG,1-0000568,1E+11,,01/22/19,14,2,28,,,,,,,
952,BobAli Foods,832,4587,"Cilantro, Mint & Lime Pesto - BobAli Foods",KG,1-0000487,1E+11,,01/22/19,21,1,21,,,,,,,
954,Left Coast Naturals,,,,,,,,01/15/19,,23,1994.53,0,27.5,0,27.5,,,
954,Left Coast Naturals,838,10168076,,,,,,01/22/19,,20,1741.37,,,,,,,
954,Left Coast Naturals,838,10168076,"Oats, Quick Organic",Bag,1-0000498,1E+11,7008,01/22/19,31.5,1,31.5,,,,,,,
954,Left Coast Naturals,838,10168076,"Steel Cut Oats, Organic",Bag,1-0000077,1E+11,7022,01/22/19,31.5,1,31.5,,,,,,,
954,Left Coast Naturals,838,10168076,"Walnuts, Halves & Pieces Organic",Bag,1-0000274,1E+11,6010,01/22/19,323,1,323,,,,,,,
954,Left Coast Naturals,838,10168076,"Garbanzo Beans, Organic",Bag,1-0000204,1E+11,2012,01/22/19,59.5,1,59.5,,,,,,,
954,Left Coast Naturals,838,10168076,"Lentils, Red Split Organic",Bag,1-0000219,1E+11,2004,01/22/19,59,1,59,,,,,,,
954,Left Coast Naturals,838,10168076,"Black Beans, Organic",Bag,1-0000200,1E+11,2002,01/22/19,41,1,41,,,,,,,
954,Left Coast Naturals,838,10168076,"Cashews, Raw Pieces Organic",Bag,1-0000258,1E+11,6007,01/22/19,238.25,1,238.25,,,,,,,
954,Left Coast Naturals,838,10168076,"Flax Seeds, Golden Organic",Bag,1-0000266,1E+11,3005,01/22/19,54.75,1,54.75,,,,,,,
954,Left Coast Naturals,838,10168076,"Trail Mix, Fruit & Nut - Left Coast",Bag,1-0000694,1E+11,6014,01/22/19,149,1,149,,,,,,,
954,Left Coast Naturals,838,10168076,"Mango, Dried Organic",Bag,1-0000251,1E+11,4006,01/22/19,52.65,4,210.6,,,,,,,
954,Left Coast Naturals,838,10168076,"Chocolate Almonds, Organic",Bag,1-0000030,1E+11,8004,01/22/19,173.4,1,173.4,,,,,,,
954,Left Coast Naturals,838,10168076,"Unbleached White Flour, Organic",Bag,1-0000190,1E+11,7510,01/22/19,31.24,2,62.48,,,,,,,
954,Left Coast Naturals,838,10168076,"Pumpkin Seeds, Hulled Raw Organic",Bag,1-0000269,1E+11,3001,01/22/19,89.38,1,89.38,,,,,,,
954,Left Coast Naturals,838,10168076,"Rice, Short Grain Brown Organic",Bag,1-0000221,1E+11,5009,01/22/19,58.25,1,58.25,,,,,,,
954,Left Coast Naturals,838,10168076,"Oats, Rolled Regular Organic",Bag,1-0000220,1E+11,7009,01/22/19,31.5,1,31.5,,,,,,,
954,Left Coast Naturals,838,10168076,"Sour Worms, Organic Non-Vegan - GoBIO!",Bag,1-0000506,1E+11,8208,01/22/19,128.26,1,128.26,,,,,,,
955,Artisan Bake Shoppe,,,,,,,,01/15/19,,78,71.92,0,0,0,0,,,
955,Artisan Bake Shoppe,844,NADA 011619,,,,,,01/22/19,,78,71.92,,,,,,,
955,Artisan Bake Shoppe,844,NADA 011619,Multigrain- Artisan Bake Shoppe,Unit,1-0000766,1E+11,,01/22/19,3.36,4,13.44,,,,,,,
955,Artisan Bake Shoppe,844,NADA 011619,German Rye - Artisan Bake Shoppe,Unit,1-0000730,1E+11,,01/22/19,2.92,4,11.68,,,,,,,
955,Artisan Bake Shoppe,844,NADA 011619,Cheesebuns - Artisan Bake Shoppe,Unit,1-0000125,1E+11,,01/22/19,0.6,20,12,,,,,,,
955,Artisan Bake Shoppe,844,NADA 011619,White Chocolate Emmer Cookie - Artisan Bake Shoppe,Unit,1-0000559,1E+11,,01/22/19,0.696,50,34.8,,,,,,,
956,Horizon Distributors,,,,,,,,01/15/19,,9,377.21,0,0,0,0,,,
956,Horizon Distributors,833,674485,,,,,,01/22/19,,7,387.4,,,,,,,
956,Horizon Distributors,833,674485,"Sugar, Organic Cane",Bag,1-0000194,1E+11,44299,01/22/19,69.89,1,69.89,,,,,,,
956,Horizon Distributors,833,674485,"Spaghetti, Kamut, Organic - Artesian Acres",Bag,1-0000710,1E+11,30271,01/22/19,30.12,1,30.12,,,,,,,
956,Horizon Distributors,833,674485,"Spaghetti, Durum Semolina Organic - Prairie Harvest",Bag,1-0000279,1E+11,30060,01/22/19,22.26,1,22.26,,,,,,,
956,Horizon Distributors,833,674485,Pure White Honey,Container,1E+11,1E+11,44010,01/22/19,116.66,1,116.66,,,,,,,
956,Horizon Distributors,833,674485,"Penne, Brown Rice Organic - Tinkyada",,1-0000281,1E+11,30039,01/22/19,35.4,1,35.4,,,,,,,
956,Horizon Distributors,833,674485,"Cheese, Mozzarella, Partly Skimmed Organic - L'Ancêtre",Block,1-0000143,1E+11,50059,01/22/19,53.19,1,53.19,,,,,,,
956,Horizon Distributors,833,674485,"Cheese, Cheddar, Medium Organic - L'Ancêtre",,1-0000138,1E+11,50057,01/22/19,59.88,1,59.88,,,,,,,
957,Holy Homous,,,,,,,,01/15/19,,3,30,0,0,0,0,,,
957,Holy Homous,818,279873,,,,,,01/15/19,,3,30,,,,,,,
957,Holy Homous,818,279873,"Homous, Original - Holy Homous",KG,1-0000764,1E+11,,01/15/19,10,2,20,,,,,,,
957,Holy Homous,818,279873,"Homous, Red Pepper - Holy Homous",KG,1-0000765,1E+11,,01/15/19,10,1,10,,,,,,,
958,Livvy's Bakery,,,,,,,,01/15/19,,2,4.4,0,0,0,0,,,
958,Livvy's Bakery,827,2186,,,,,,01/15/19,,2,4.4,,,,,,,
958,Livvy's Bakery,827,2186,"Vegan Peanut Butter Cookie, Medium - Livvy's Bakery",Unit,1-0000941,1E+11,,01/15/19,2.2,1,2.2,,,,,,,
958,Livvy's Bakery,827,2186,"Vegan Chocolate Brownie Cookie, Medium - Livvy's Bakery",Unit,1-0000942,1E+11,,01/15/19,2.2,1,2.2,,,,,,,
959,Left Coast Naturals,,,,,,,,01/15/19,,10,1054.45,0,7.84,0,7.84,,,
960,Dean's Milkman,,,,,,,,01/17/19,,65,201.48,0,0,0,0,,,
960,Dean's Milkman,836,Tam-11057,,,,,,01/22/19,,52,167.16,,,,,,,
960,Dean's Milkman,836,Tam-11057,"Homo Milk, Organic - Avalon",Bottle,1-0000147,1E+11,205,01/22/19,3.19,20,63.8,,,,,,,
960,Dean's Milkman,836,Tam-11057,"2% Milk, Organic - Avalon",Bottle,1-0000148,1E+11,202,01/22/19,3.04,18,54.72,,,,,,,
960,Dean's Milkman,836,Tam-11057,"1% Milk, Organic - Avalon",Bottle,1-0000145,1E+11,201,01/22/19,3.05,3,9.15,,,,,,,
960,Dean's Milkman,836,Tam-11057,"Skim Milk, Organic - Avalon",Bottle,1-0000151,1E+11,206,01/22/19,2.98,2,5.96,,,,,,,
960,Dean's Milkman,836,Tam-11057,"10% Cereal Cream, 1 L - Avalon",Unit,1-0001061,1E+11,,01/22/19,4.01,3,12.03,,,,,,,
960,Dean's Milkman,836,Tam-11057,"36% Whipping Cream 500 ml, Organic - Avalon",Bottle,1-0000152,1E+11,209,01/22/19,4.07,4,16.28,,,,,,,
960,Dean's Milkman,836,Tam-11057,"Chocolate Milk 500 ml, Organic - Avalon",Bottle,1-0000727,1E+11,211,01/22/19,2.61,2,5.22,,,,,,,
961,Left Coast Naturals,,,,,,,,01/17/19,,11,1084.31,0,10.78,0,10.78,,,
961,Left Coast Naturals,839,10168077,,,,,,01/22/19,,9,820.41,,,,,,,
961,Left Coast Naturals,839,10168077,"Trail Mix, Fruit & Nut - Left Coast",Bag,1-0000694,1E+11,6014,01/22/19,149,1,149,,,,,,,
961,Left Coast Naturals,839,10168077,"Almonds, Dry Roasted Salted Organic",Bag,1-0000256,1E+11,6003,01/22/19,138.6,1,138.6,,,,,,,
961,Left Coast Naturals,839,10168077,"Chia Seeds, Black Organic",Bag,1-0000263,1E+11,3017,01/22/19,88,1,88,,,,,,,
961,Left Coast Naturals,839,10168077,"Cranberries, Dried Organic",Bag,1-0000693,1E+11,4002,01/22/19,58.7,1,58.7,,,,,,,
961,Left Coast Naturals,839,10168077,"Raisins, Thompson Organic",Bag,1-0000250,1E+11,4008,01/22/19,104.7,1,104.7,,,,,,,
961,Left Coast Naturals,839,10168077,"Quinoa, White Organic",Bag,1-0000217,1E+11,5001,01/22/19,52.75,1,52.75,,,,,,,
961,Left Coast Naturals,839,10168077,"Wild Rice, Organic",Bag,1-0000501,1E+11,5013,01/22/19,110.66,1,110.66,,,,,,,
961,Left Coast Naturals,839,10168077,"Lentils, Green Organic",Bag,1-0000206,1E+11,2019,01/22/19,54.5,1,54.5,,,,,,,
961,Left Coast Naturals,839,10168077,"Long Grain Brown Rice, Organic",Bag,1-0000210,1E+11,5010,01/22/19,63.5,1,63.5,,,,,,,
962,Artisan Bake Shoppe,,,,,,,,01/17/19,,178,137.32,0,0,0,0,,,
962,Artisan Bake Shoppe,842,NADA 011819,,,,,,01/22/19,,178,137.36,,,,,,,
962,Artisan Bake Shoppe,842,NADA 011819,German Rye - Artisan Bake Shoppe,Unit,1-0000730,1E+11,,01/22/19,2.92,4,11.68,,,,,,,
962,Artisan Bake Shoppe,842,NADA 011819,Multigrain- Artisan Bake Shoppe,Unit,1-0000766,1E+11,,01/22/19,3.36,4,13.44,,,,,,,
962,Artisan Bake Shoppe,842,NADA 011819,Spelt Chocolate Chunk Cookie - Artisan Bake Shoppe,Unit,1-0000560,1E+11,,01/22/19,0.696,100,69.6,,,,,,,
962,Artisan Bake Shoppe,842,NADA 011819,White Chocolate Emmer Cookie - Artisan Bake Shoppe,Unit,1-0000559,1E+11,,01/22/19,0.696,50,34.8,,,,,,,
962,Artisan Bake Shoppe,842,NADA 011819,French Rolls - Artisan Bake Shoppe,Unit,1-0000121,1E+11,,01/22/19,0.392,20,7.84,,,,,,,
963,Namasthé Tea Co.,,,,,,,,01/17/19,,6,525.4,0,0,0,0,,,
963,Namasthé Tea Co.,841,2817,,,,,,01/22/19,,6,504,,,,,,,
963,Namasthé Tea Co.,841,2817,Earl Grey Tea - Namasthé Tea Co.,KG,1-0000234,1E+11,,01/22/19,88,2,176,,,,,,,
963,Namasthé Tea Co.,841,2817,"Breakfast Tea, Fresh Tracks - Namasthé Tea Co.",KG,1-0000235,1E+11,,01/22/19,79,2,158,,,,,,,
963,Namasthé Tea Co.,841,2817,Turmeric Chai - Namasthé Tea Co.,Bag,1E+11,1E+11,,01/22/19,85,2,170,,,,,,,
964,KAPOW NOW!,,,,,,,,01/17/19,,1,140,0,0,0,0,,,
964,KAPOW NOW!,894,PO964,,,,,,02/04/19,,1,140,,,,,,,
964,KAPOW NOW!,894,PO964,"Crackers, Nocheeze Rosemary - KAPOW NOW!",Bag,1-0000770,1E+11,,02/04/19,140,1,140,,,,,,,
965,Artisan Bake Shoppe,,,,,,,,01/19/19,,63,57.37,0,0,0,0,,,
965,Artisan Bake Shoppe,848,NADA 012019,,,,,,01/22/19,,63,58.87,,,,,,,
965,Artisan Bake Shoppe,848,NADA 012019,Cheesebuns - Artisan Bake Shoppe,Unit,1-0000125,1E+11,,01/22/19,0.6,15,9,,,,,,,
965,Artisan Bake Shoppe,848,NADA 012019,French Rolls - Artisan Bake Shoppe,Unit,1-0000121,1E+11,,01/22/19,0.49,15,7.35,,,,,,,
965,Artisan Bake Shoppe,848,NADA 012019,Multigrain- Artisan Bake Shoppe,Unit,1-0000766,1E+11,,01/22/19,3.36,4,13.44,,,,,,,
